trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 1.0}",20,0,-154.4252457616472,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
2,False,"{'a': 0.1, 'e': 0.9999995000000417}",25,0,-131.7332247037791,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
3,False,"{'a': 0.1, 'e': 0.9999980000006666}",20,0,-24.295380650755256,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
4,False,"{'a': 0.1, 'e': 0.999995500003375}",20,0,-115.48889068741721,"{0: 10, 1: 6, 2: 2, 3: 0, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.9999920000106667}",25,0,-223.8779694636521,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
6,False,"{'a': 0.1, 'e': 0.9999875000260416}",20,0,-26.138443936726546,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.999982000054}",20,1,-104.39144208916093,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 1}",1
8,False,"{'a': 0.1, 'e': 0.9999755001000415}",25,0,-117.87293360258857,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.9999680001706663}",25,0,-121.67372852748413,"{0: 17, 1: 4, 2: 0, 3: 2, 4: 2}",0
10,False,"{'a': 0.1, 'e': 0.9999595002733742}",30,0,-75.10881777327648,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.9999500004166653}",25,0,-125.50357670675832,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.9999395006100392}",25,0,-102.76113068398193,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
13,False,"{'a': 0.1, 'e': 0.9999280008639958}",25,0,-102.55180566824859,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
14,False,"{'a': 0.1, 'e': 0.9999155011900349}",30,0,-133.1008236714912,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
15,False,"{'a': 0.1, 'e': 0.9999020016006562}",25,0,-36.26973278255579,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
16,False,"{'a': 0.1, 'e': 0.9998875021093592}",25,10,-99.19868289785602,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
17,False,"{'a': 0.1, 'e': 0.9998720027306434}",25,0,-107.8252732888702,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
18,False,"{'a': 0.1, 'e': 0.9998555034800082}",25,9,-80.50706820065155,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 1}",1
19,False,"{'a': 0.1, 'e': 0.9998380043739528}",20,0,-76.24657603542384,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
20,False,"{'a': 0.1, 'e': 0.9998195054299763}",25,0,-200.16386188917676,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
21,False,"{'a': 0.1, 'e': 0.9998000066665778}",30,0,-59.44080469486976,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.9997795081032559}",25,0,-223.7665615112464,"{0: 13, 1: 1, 2: 3, 3: 6, 4: 2}",0
23,False,"{'a': 0.1, 'e': 0.9997580097605092}",20,0,-53.57795370699938,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.1, 'e': 0.9997355116598361}",20,0,-173.93641753431655,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
25,False,"{'a': 0.1, 'e': 0.9997120138237345}",20,0,-178.11562042221374,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
26,False,"{'a': 0.1, 'e': 0.9996875162757026}",20,0,-127.31099598731267,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
27,False,"{'a': 0.1, 'e': 0.9996620190402377}",25,0,-34.213478628241305,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
28,False,"{'a': 0.1, 'e': 0.9996355221428369}",25,13,-51.667903313744326,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 0.1, 'e': 0.9996080256099974}",25,0,-127.13191086768154,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
30,False,"{'a': 0.1, 'e': 0.9995795294692156}",20,0,-14.063413483816866,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
31,False,"{'a': 0.1, 'e': 0.9995500337489875}",20,0,-42.27140559463817,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
32,False,"{'a': 0.1, 'e': 0.999519538478809}",20,0,-101.56634955788454,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
33,False,"{'a': 0.1, 'e': 0.9994880436891754}",30,0,-72.76289739159292,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
34,False,"{'a': 0.1, 'e': 0.9994555494115813}",20,0,-109.90193419578353,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
35,False,"{'a': 0.1, 'e': 0.9994220556785212}",25,0,-47.87268561147523,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
36,False,"{'a': 0.1, 'e': 0.9993875625234886}",20,0,-65.30709282077862,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
37,False,"{'a': 0.1, 'e': 0.9993520699809768}",25,0,-188.0953551307956,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
38,False,"{'a': 0.1, 'e': 0.9993155780864782}",20,0,-133.4520309171383,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
39,False,"{'a': 0.1, 'e': 0.9992780868764849}",20,0,-77.35172900737517,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
40,False,"{'a': 0.1, 'e': 0.999239596388488}",25,0,-183.05581792650005,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
41,False,"{'a': 0.1, 'e': 0.9992001066609779}",30,0,-98.64680108169394,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.1, 'e': 0.9991596177334445}",20,11,-19.419545675247942,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
43,False,"{'a': 0.1, 'e': 0.9991181296463766}",20,0,-92.08012012791683,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
44,False,"{'a': 0.1, 'e': 0.9990756424412622}",25,0,-172.38391321990412,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
45,False,"{'a': 0.1, 'e': 0.9990321561605888}",20,0,-96.65395109510946,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
46,False,"{'a': 0.1, 'e': 0.9989876708478425}",20,0,-111.60253976792167,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
47,False,"{'a': 0.1, 'e': 0.9989421865475084}",20,0,-74.77103159501125,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
48,False,"{'a': 0.1, 'e': 0.9988957033050712}",20,0,-118.76131463933581,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
49,False,"{'a': 0.1, 'e': 0.9988482211670138}",20,0,-37.748482632911035,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
50,False,"{'a': 0.1, 'e': 0.9987997401808185}",25,0,-66.21678825396998,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
51,False,"{'a': 0.1, 'e': 0.9987502603949663}",25,0,-310.272865377339,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 5}",0
52,False,"{'a': 0.1, 'e': 0.9986997818589368}",35,0,-239.74857465597165,"{0: 17, 1: 1, 2: 13, 3: 2, 4: 2}",0
53,False,"{'a': 0.1, 'e': 0.9986483046232089}",25,0,-92.98150066967571,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
54,False,"{'a': 0.1, 'e': 0.9985958287392593}",25,0,-69.85806954729098,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
55,False,"{'a': 0.1, 'e': 0.9985423542595644}",20,0,-147.2635048471271,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
56,False,"{'a': 0.1, 'e': 0.9984878812375985}",20,0,-71.94496495380761,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
57,False,"{'a': 0.1, 'e': 0.9984324097278344}",25,1,-70.16282471151756,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 0}",1
58,False,"{'a': 0.1, 'e': 0.9983759397857438}",20,0,-54.44970249511,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
59,False,"{'a': 0.1, 'e': 0.9983184714677966}",20,0,-18.378247746018324,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.9982600048314613}",30,0,-170.11917899495788,"{0: 15, 1: 1, 2: 12, 3: 1, 4: 1}",0
61,False,"{'a': 0.1, 'e': 0.9982005399352042}",30,0,-182.6731553331847,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
62,False,"{'a': 0.1, 'e': 0.9981400768384904}",25,10,-92.09927898584223,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
63,False,"{'a': 0.1, 'e': 0.9980786156017829}",25,0,-186.79600202133366,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
64,False,"{'a': 0.1, 'e': 0.9980161562865429}",20,0,-119.80629239304145,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
65,False,"{'a': 0.1, 'e': 0.99795269895523}",25,0,-187.69275340273654,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
66,False,"{'a': 0.1, 'e': 0.9978882436713011}",25,0,-185.990749330232,"{0: 15, 1: 2, 2: 1, 3: 5, 4: 2}",0
67,False,"{'a': 0.1, 'e': 0.9978227904992117}",30,0,-74.72054573967854,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
68,False,"{'a': 0.1, 'e': 0.9977563395044151}",20,0,-133.0275555224426,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
69,False,"{'a': 0.1, 'e': 0.9976888907533621}",30,0,-213.1673655067099,"{0: 15, 1: 5, 2: 4, 3: 4, 4: 2}",0
70,False,"{'a': 0.1, 'e': 0.9976204443135014}",20,10,-124.32721129478391,"{0: 4, 1: 0, 2: 3, 3: 1, 4: 2}",1
71,False,"{'a': 0.1, 'e': 0.9975510002532796}",30,0,-76.82442182857324,"{0: 17, 1: 8, 2: 4, 3: 1, 4: 0}",0
72,False,"{'a': 0.1, 'e': 0.9974805586421406}",20,0,-204.90270123016552,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 4}",0
73,False,"{'a': 0.1, 'e': 0.9974091195505261}",30,18,-76.02480165278088,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 1}",1
74,False,"{'a': 0.1, 'e': 0.9973366830498752}",25,0,-226.3702225638812,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 4}",0
75,False,"{'a': 0.1, 'e': 0.9972632492126244}",25,0,-96.10842727802468,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.1, 'e': 0.9971888181122075}",20,0,-85.17911335234363,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
77,False,"{'a': 0.1, 'e': 0.9971133898230555}",25,0,-203.84586480394452,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
78,False,"{'a': 0.1, 'e': 0.9970369644205967}",25,0,-161.63760274213257,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
79,False,"{'a': 0.1, 'e': 0.9969595419812568}",20,0,-58.17988357958525,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
80,False,"{'a': 0.1, 'e': 0.9968811225824579}",25,0,-166.48880685629362,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
81,False,"{'a': 0.1, 'e': 0.9968017063026194}",25,0,-94.79894009079402,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.1, 'e': 0.9967212932211577}",20,0,-83.26346691279208,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
83,False,"{'a': 0.1, 'e': 0.9966398834184859}",35,0,-280.4697911520483,"{0: 16, 1: 3, 2: 10, 3: 3, 4: 3}",0
84,False,"{'a': 0.1, 'e': 0.9965574769760137}",30,0,-125.00453550581342,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
85,False,"{'a': 0.1, 'e': 0.9964740739761475}",25,0,-155.21278285008663,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
86,False,"{'a': 0.1, 'e': 0.9963896745022904}",30,0,-146.68278121736532,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
87,False,"{'a': 0.1, 'e': 0.996304278638842}",20,0,-138.57238234662816,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
88,False,"{'a': 0.1, 'e': 0.9962178864711978}",25,0,-162.77527607905003,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
89,False,"{'a': 0.1, 'e': 0.9961304980857502}",30,0,-194.0291588385711,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 4}",0
90,False,"{'a': 0.1, 'e': 0.9960421135698875}",30,0,-200.890619942715,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 4}",0
91,False,"{'a': 0.1, 'e': 0.9959527330119943}",20,0,-127.65470239761851,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
92,False,"{'a': 0.1, 'e': 0.9958623565014509}",20,0,-41.54760613642408,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
93,False,"{'a': 0.1, 'e': 0.9957709841286342}",25,0,-249.9938464851344,"{0: 10, 1: 3, 2: 7, 3: 1, 4: 4}",0
94,False,"{'a': 0.1, 'e': 0.9956786159849162}",25,0,-124.32720132636008,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
95,False,"{'a': 0.1, 'e': 0.9955852521626654}",25,0,-67.55378990604665,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
96,False,"{'a': 0.1, 'e': 0.9954908927552453}",20,0,-121.56295821233246,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
97,False,"{'a': 0.1, 'e': 0.9953955378570153}",25,0,-145.00607195627003,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
98,False,"{'a': 0.1, 'e': 0.9952991875633305}",30,0,-201.39534886362955,"{0: 22, 1: 0, 2: 2, 3: 2, 4: 4}",0
99,False,"{'a': 0.1, 'e': 0.995201841970541}",20,0,-130.77619144417122,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
100,False,"{'a': 0.1, 'e': 0.9951035011759926}",20,0,-86.42869951820764,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
101,False,"{'a': 0.1, 'e': 0.9950041652780258}",20,0,-167.7413593395875,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
102,False,"{'a': 0.1, 'e': 0.9949038343759766}",20,0,-154.62494984180228,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
103,False,"{'a': 0.1, 'e': 0.994802508570176}",20,16,7.598932025037236,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.1, 'e': 0.9947001879619498}",20,0,-151.9010594689186,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
105,False,"{'a': 0.1, 'e': 0.9945968726536185}",20,0,-65.61781287850141,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
106,False,"{'a': 0.1, 'e': 0.9944925627484974}",25,0,-154.97054024109678,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
107,False,"{'a': 0.1, 'e': 0.9943872583508965}",25,4,-106.88942566930676,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 1}",1
108,False,"{'a': 0.1, 'e': 0.9942809595661201}",20,0,-132.9520841812377,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
109,False,"{'a': 0.1, 'e': 0.9941736665004669}",20,0,-73.02357706819015,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
110,False,"{'a': 0.1, 'e': 0.9940653792612301}",20,0,-73.40152388996447,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
111,False,"{'a': 0.1, 'e': 0.9939560979566968}",25,0,-113.82460998229686,"{0: 13, 1: 4, 2: 5, 3: 3, 4: 0}",0
112,False,"{'a': 0.1, 'e': 0.9938458226961485}",20,0,-181.6716745087737,"{0: 7, 1: 3, 2: 7, 3: 1, 4: 2}",0
113,False,"{'a': 0.1, 'e': 0.9937345535898603}",20,0,-100.40158417956093,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
114,False,"{'a': 0.1, 'e': 0.9936222907491012}",25,0,-135.09481609825738,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
115,False,"{'a': 0.1, 'e': 0.9935090342861342}",35,0,-200.01686771160612,"{0: 22, 1: 2, 2: 7, 3: 1, 4: 3}",0
116,False,"{'a': 0.1, 'e': 0.9933947843142158}",25,7,-93.1059819523705,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 1}",1
117,False,"{'a': 0.1, 'e': 0.9932795409475959}",20,0,-31.475080581932215,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.1, 'e': 0.9931633043015177}",20,0,-102.09376518647873,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
119,False,"{'a': 0.1, 'e': 0.993046074492218}",25,8,-67.8951961454972,"{0: 10, 1: 3, 2: 1, 3: 3, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.9929278516369265}",25,0,-54.744228906925755,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.9928086358538663}",35,0,-283.24258486511417,"{0: 16, 1: 4, 2: 8, 3: 4, 4: 3}",0
122,False,"{'a': 0.1, 'e': 0.9926884272622528}",20,0,-110.57128717629033,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.9925672259822949}",25,0,-77.95094979981549,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
124,False,"{'a': 0.1, 'e': 0.9924450321351935}",25,0,-86.89137898599326,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
125,False,"{'a': 0.1, 'e': 0.9923218458431429}",20,0,-54.317347714813465,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
126,False,"{'a': 0.1, 'e': 0.992197667229329}",20,0,-152.0555854456877,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
127,False,"{'a': 0.1, 'e': 0.9920724964179307}",30,0,-151.7480041633011,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
128,False,"{'a': 0.1, 'e': 0.9919463335341185}",25,0,-142.93563018745274,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
129,False,"{'a': 0.1, 'e': 0.9918191787040556}",30,0,-63.427814076123525,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
130,False,"{'a': 0.1, 'e': 0.9916910320548965}",20,0,-108.71112403895454,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
131,False,"{'a': 0.1, 'e': 0.9915618937147881}",20,0,-54.669556763328636,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
132,False,"{'a': 0.1, 'e': 0.9914317638128685}",20,0,-111.9180784296506,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
133,False,"{'a': 0.1, 'e': 0.9913006424792677}",20,0,-126.86384591457873,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
134,False,"{'a': 0.1, 'e': 0.9911685298451072}",35,0,-221.1967826387995,"{0: 21, 1: 3, 2: 5, 3: 3, 4: 3}",0
135,False,"{'a': 0.1, 'e': 0.9910354260424993}",20,0,-103.79576432129015,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.9909013312045479}",20,0,-38.187714550252664,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
137,False,"{'a': 0.1, 'e': 0.990766245465348}",30,0,-240.98053628302623,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
138,False,"{'a': 0.1, 'e': 0.9906301689599851}",20,2,-180.56252172352586,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 3}",1
139,False,"{'a': 0.1, 'e': 0.9904931018245359}",25,0,-140.1018285346804,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
140,False,"{'a': 0.1, 'e': 0.9903550441960673}",20,0,-122.85686140155599,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
141,False,"{'a': 0.1, 'e': 0.9902159962126371}",25,0,-124.7083754288032,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
142,False,"{'a': 0.1, 'e': 0.9900759580132933}",20,0,-135.0540742056253,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
143,False,"{'a': 0.1, 'e': 0.9899349297380738}",30,0,-208.4692373352694,"{0: 14, 1: 5, 2: 6, 3: 3, 4: 2}",0
144,False,"{'a': 0.1, 'e': 0.9897929115280072}",25,0,-221.92600142154265,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 4}",0
145,False,"{'a': 0.1, 'e': 0.9896499035251115}",20,0,-47.9608641565762,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
146,False,"{'a': 0.1, 'e': 0.9895059058723947}",25,0,-124.38501380821401,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
147,False,"{'a': 0.1, 'e': 0.9893609187138546}",20,0,-167.2070385463557,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
148,False,"{'a': 0.1, 'e': 0.9892149421944781}",35,0,-124.51016784244852,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
149,False,"{'a': 0.1, 'e': 0.989067976460242}",25,0,-127.70170263257624,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
150,False,"{'a': 0.1, 'e': 0.9889200216581118}",20,0,-155.2192388266396,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
151,False,"{'a': 0.1, 'e': 0.9887710779360422}",20,0,-105.67286122056775,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
152,False,"{'a': 0.1, 'e': 0.9886211454429773}",20,0,-162.0016377695671,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
153,False,"{'a': 0.1, 'e': 0.9884702243288492}",25,8,-91.25168096673472,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
154,False,"{'a': 0.1, 'e': 0.9883183147445792}",20,0,-136.73655461864027,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
155,False,"{'a': 0.1, 'e': 0.9881654168420767}",25,0,-122.91666742598024,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
156,False,"{'a': 0.1, 'e': 0.9880115307742399}",20,0,-94.91004057288235,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
157,False,"{'a': 0.1, 'e': 0.9878566566949545}",20,0,-116.79757212978284,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
158,False,"{'a': 0.1, 'e': 0.9877007947590948}",30,0,-107.42022277343985,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
159,False,"{'a': 0.1, 'e': 0.9875439451225226}",25,0,-95.56941957194478,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
160,False,"{'a': 0.1, 'e': 0.9873861079420876}",25,0,-117.10231211651092,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
161,False,"{'a': 0.1, 'e': 0.9872272833756269}",20,0,-71.01808131904468,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
162,False,"{'a': 0.1, 'e': 0.9870674715819652}",20,0,-71.31193316944609,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
163,False,"{'a': 0.1, 'e': 0.986906672720914}",35,18,-44.314026259275714,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.9867448869532726}",30,0,-201.8755598195508,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
165,False,"{'a': 0.1, 'e': 0.9865821144408262}",20,0,-92.50128455614652,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
166,False,"{'a': 0.1, 'e': 0.9864183553463477}",25,11,-35.69011775687712,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
167,False,"{'a': 0.1, 'e': 0.986253609833596}",20,0,-134.13833251946218,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
168,False,"{'a': 0.1, 'e': 0.9860878780673167}",25,0,-184.4049428118301,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
169,False,"{'a': 0.1, 'e': 0.9859211602132415}",20,2,-70.26419849453016,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
170,False,"{'a': 0.1, 'e': 0.9857534564380882}",25,0,-179.00262866317047,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
171,False,"{'a': 0.1, 'e': 0.9855847669095608}",20,10,-49.773687849644446,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
172,False,"{'a': 0.1, 'e': 0.9854150917963483}",25,0,-150.64678680822516,"{0: 9, 1: 8, 2: 6, 3: 1, 4: 1}",0
173,False,"{'a': 0.1, 'e': 0.9852444312681263}",20,0,-79.74990582243872,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
174,False,"{'a': 0.1, 'e': 0.9850727854955552}",30,0,-132.63964987585985,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
175,False,"{'a': 0.1, 'e': 0.9849001546502806}",20,0,-110.75946008109715,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
176,False,"{'a': 0.1, 'e': 0.9847265389049334}",20,7,-47.16861118371533,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.9845519384331295}",20,0,-162.02026339926775,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
178,False,"{'a': 0.1, 'e': 0.984376353409469}",25,0,-88.01649048991104,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
179,False,"{'a': 0.1, 'e': 0.9841997840095373}",30,9,-25.591381362369436,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 0}",1
180,False,"{'a': 0.1, 'e': 0.9840222304099036}",20,0,-95.63482404112897,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
181,False,"{'a': 0.1, 'e': 0.9838436927881214}",20,0,-44.80435981315005,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
182,False,"{'a': 0.1, 'e': 0.9836641713227284}",25,0,-151.9887022616191,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
183,False,"{'a': 0.1, 'e': 0.9834836661932461}",25,0,-87.66609115254067,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
184,False,"{'a': 0.1, 'e': 0.9833021775801796}",25,0,-151.34728336436393,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
